id,liquid_path,container_path,volume_ml
Cell_Flask_400mL_169ml_1105_1822,Cell_Flask_400mL_169ml_1105_1822/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1822/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1824,Cell_Flask_400mL_169ml_1105_1824/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1824/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1825,Cell_Flask_400mL_169ml_1105_1825/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1825/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1827,Cell_Flask_400mL_169ml_1105_1827/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1827/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1828,Cell_Flask_400mL_169ml_1105_1828/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1828/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1829,Cell_Flask_400mL_169ml_1105_1829/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1829/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_169ml_1105_1831,Cell_Flask_400mL_169ml_1105_1831/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_169ml_1105_1831/Input_EmptyVessel_Depth_segmented.npy,169.0
Cell_Flask_400mL_182ml_0905_2940,Cell_Flask_400mL_182ml_0905_2940/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2940/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2941,Cell_Flask_400mL_182ml_0905_2941/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2941/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2942,Cell_Flask_400mL_182ml_0905_2942/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2942/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2943,Cell_Flask_400mL_182ml_0905_2943/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2943/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2946,Cell_Flask_400mL_182ml_0905_2946/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2946/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2947,Cell_Flask_400mL_182ml_0905_2947/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2947/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2949,Cell_Flask_400mL_182ml_0905_2949/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2949/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2950,Cell_Flask_400mL_182ml_0905_2950/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2950/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2952,Cell_Flask_400mL_182ml_0905_2952/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2952/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2953,Cell_Flask_400mL_182ml_0905_2953/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2953/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2954,Cell_Flask_400mL_182ml_0905_2954/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2954/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2955,Cell_Flask_400mL_182ml_0905_2955/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2955/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2958,Cell_Flask_400mL_182ml_0905_2958/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2958/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_2959,Cell_Flask_400mL_182ml_0905_2959/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_2959/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_3005,Cell_Flask_400mL_182ml_0905_3005/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_3005/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_3006,Cell_Flask_400mL_182ml_0905_3006/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_3006/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_3007,Cell_Flask_400mL_182ml_0905_3007/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_3007/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_182ml_0905_3008,Cell_Flask_400mL_182ml_0905_3008/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_182ml_0905_3008/Input_EmptyVessel_Depth_segmented.npy,182.0
Cell_Flask_400mL_200ml_2404_0801,Cell_Flask_400mL_200ml_2404_0801/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0801/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0803,Cell_Flask_400mL_200ml_2404_0803/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0803/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0804,Cell_Flask_400mL_200ml_2404_0804/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0804/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0811,Cell_Flask_400mL_200ml_2404_0811/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0811/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0813,Cell_Flask_400mL_200ml_2404_0813/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0813/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0816,Cell_Flask_400mL_200ml_2404_0816/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0816/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0821,Cell_Flask_400mL_200ml_2404_0821/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0821/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0824,Cell_Flask_400mL_200ml_2404_0824/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0824/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0830,Cell_Flask_400mL_200ml_2404_0830/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0830/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0833,Cell_Flask_400mL_200ml_2404_0833/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0833/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0840,Cell_Flask_400mL_200ml_2404_0840/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0840/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0844,Cell_Flask_400mL_200ml_2404_0844/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0844/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_200ml_2404_0848,Cell_Flask_400mL_200ml_2404_0848/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_200ml_2404_0848/Input_EmptyVessel_Depth_segmented.npy,200.0
Cell_Flask_400mL_217ml_1105_1853,Cell_Flask_400mL_217ml_1105_1853/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1853/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1854,Cell_Flask_400mL_217ml_1105_1854/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1854/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1856,Cell_Flask_400mL_217ml_1105_1856/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1856/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1858,Cell_Flask_400mL_217ml_1105_1858/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1858/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1900,Cell_Flask_400mL_217ml_1105_1900/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1900/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1901,Cell_Flask_400mL_217ml_1105_1901/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1901/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1902,Cell_Flask_400mL_217ml_1105_1902/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1902/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1903,Cell_Flask_400mL_217ml_1105_1903/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1903/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1904,Cell_Flask_400mL_217ml_1105_1904/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1904/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1905,Cell_Flask_400mL_217ml_1105_1905/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1905/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1907,Cell_Flask_400mL_217ml_1105_1907/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1907/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1908,Cell_Flask_400mL_217ml_1105_1908/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1908/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1909,Cell_Flask_400mL_217ml_1105_1909/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1909/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1910,Cell_Flask_400mL_217ml_1105_1910/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1910/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1912,Cell_Flask_400mL_217ml_1105_1912/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1912/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1913,Cell_Flask_400mL_217ml_1105_1913/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1913/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1915,Cell_Flask_400mL_217ml_1105_1915/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1915/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_217ml_1105_1916,Cell_Flask_400mL_217ml_1105_1916/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_217ml_1105_1916/Input_EmptyVessel_Depth_segmented.npy,217.0
Cell_Flask_400mL_219ml_0905_3031,Cell_Flask_400mL_219ml_0905_3031/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3031/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3033,Cell_Flask_400mL_219ml_0905_3033/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3033/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3036,Cell_Flask_400mL_219ml_0905_3036/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3036/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3041,Cell_Flask_400mL_219ml_0905_3041/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3041/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3043,Cell_Flask_400mL_219ml_0905_3043/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3043/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3045,Cell_Flask_400mL_219ml_0905_3045/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3045/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3047,Cell_Flask_400mL_219ml_0905_3047/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3047/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3048,Cell_Flask_400mL_219ml_0905_3048/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3048/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3057,Cell_Flask_400mL_219ml_0905_3057/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3057/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3059,Cell_Flask_400mL_219ml_0905_3059/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3059/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3101,Cell_Flask_400mL_219ml_0905_3101/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3101/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_219ml_0905_3102,Cell_Flask_400mL_219ml_0905_3102/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_219ml_0905_3102/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_400mL_224ml_2404_0909,Cell_Flask_400mL_224ml_2404_0909/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0909/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0911,Cell_Flask_400mL_224ml_2404_0911/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0911/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0917,Cell_Flask_400mL_224ml_2404_0917/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0917/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0921,Cell_Flask_400mL_224ml_2404_0921/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0921/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0926,Cell_Flask_400mL_224ml_2404_0926/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0926/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0928,Cell_Flask_400mL_224ml_2404_0928/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0928/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0932,Cell_Flask_400mL_224ml_2404_0932/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0932/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0934,Cell_Flask_400mL_224ml_2404_0934/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0934/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_224ml_2404_0939,Cell_Flask_400mL_224ml_2404_0939/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_224ml_2404_0939/Input_EmptyVessel_Depth_segmented.npy,224.0
Cell_Flask_400mL_255ml_1105_1933,Cell_Flask_400mL_255ml_1105_1933/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1933/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1934,Cell_Flask_400mL_255ml_1105_1934/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1934/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1935,Cell_Flask_400mL_255ml_1105_1935/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1935/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1936,Cell_Flask_400mL_255ml_1105_1936/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1936/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1938,Cell_Flask_400mL_255ml_1105_1938/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1938/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1939,Cell_Flask_400mL_255ml_1105_1939/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1939/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1940,Cell_Flask_400mL_255ml_1105_1940/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1940/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1941,Cell_Flask_400mL_255ml_1105_1941/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1941/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1943,Cell_Flask_400mL_255ml_1105_1943/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1943/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1944,Cell_Flask_400mL_255ml_1105_1944/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1944/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1946,Cell_Flask_400mL_255ml_1105_1946/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1946/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1948,Cell_Flask_400mL_255ml_1105_1948/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1948/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1950,Cell_Flask_400mL_255ml_1105_1950/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1950/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1951,Cell_Flask_400mL_255ml_1105_1951/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1951/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1952,Cell_Flask_400mL_255ml_1105_1952/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1952/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1953,Cell_Flask_400mL_255ml_1105_1953/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1953/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1954,Cell_Flask_400mL_255ml_1105_1954/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1954/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1956,Cell_Flask_400mL_255ml_1105_1956/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1956/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1957,Cell_Flask_400mL_255ml_1105_1957/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1957/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_255ml_1105_1958,Cell_Flask_400mL_255ml_1105_1958/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_255ml_1105_1958/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_400mL_256ml_0905_3120,Cell_Flask_400mL_256ml_0905_3120/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3120/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3122,Cell_Flask_400mL_256ml_0905_3122/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3122/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3125,Cell_Flask_400mL_256ml_0905_3125/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3125/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3132,Cell_Flask_400mL_256ml_0905_3132/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3132/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3134,Cell_Flask_400mL_256ml_0905_3134/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3134/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3136,Cell_Flask_400mL_256ml_0905_3136/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3136/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3137,Cell_Flask_400mL_256ml_0905_3137/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3137/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3139,Cell_Flask_400mL_256ml_0905_3139/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3139/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3140,Cell_Flask_400mL_256ml_0905_3140/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3140/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3143,Cell_Flask_400mL_256ml_0905_3143/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3143/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3144,Cell_Flask_400mL_256ml_0905_3144/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3144/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3147,Cell_Flask_400mL_256ml_0905_3147/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3147/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_256ml_0905_3148,Cell_Flask_400mL_256ml_0905_3148/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_256ml_0905_3148/Input_EmptyVessel_Depth_segmented.npy,256.0
Cell_Flask_400mL_258ml_2404_1005,Cell_Flask_400mL_258ml_2404_1005/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1005/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1007,Cell_Flask_400mL_258ml_2404_1007/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1007/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1009,Cell_Flask_400mL_258ml_2404_1009/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1009/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1011,Cell_Flask_400mL_258ml_2404_1011/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1011/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1014,Cell_Flask_400mL_258ml_2404_1014/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1014/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1016,Cell_Flask_400mL_258ml_2404_1016/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1016/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1020,Cell_Flask_400mL_258ml_2404_1020/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1020/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1024,Cell_Flask_400mL_258ml_2404_1024/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1024/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1027,Cell_Flask_400mL_258ml_2404_1027/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1027/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1036,Cell_Flask_400mL_258ml_2404_1036/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1036/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1041,Cell_Flask_400mL_258ml_2404_1041/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1041/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_258ml_2404_1045,Cell_Flask_400mL_258ml_2404_1045/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_258ml_2404_1045/Input_EmptyVessel_Depth_segmented.npy,258.0
Cell_Flask_400mL_295ml_2404_1124,Cell_Flask_400mL_295ml_2404_1124/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1124/Input_EmptyVessel_Depth_segmented.npy,295.0
Cell_Flask_400mL_295ml_2404_1130,Cell_Flask_400mL_295ml_2404_1130/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1130/Input_EmptyVessel_Depth_segmented.npy,295.0
Cell_Flask_400mL_295ml_2404_1133,Cell_Flask_400mL_295ml_2404_1133/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1133/Input_EmptyVessel_Depth_segmented.npy,295.0
Cell_Flask_400mL_295ml_2404_1136,Cell_Flask_400mL_295ml_2404_1136/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1136/Input_EmptyVessel_Depth_segmented.npy,295.0
Cell_Flask_400mL_295ml_2404_1138,Cell_Flask_400mL_295ml_2404_1138/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1138/Input_EmptyVessel_Depth_segmented.npy,295.0
Cell_Flask_400mL_295ml_2404_1141,Cell_Flask_400mL_295ml_2404_1141/Input_ContentDepth_segmented.npy,Cell_Flask_400mL_295ml_2404_1141/Input_EmptyVessel_Depth_segmented.npy,295.0
